name,origin,destination,count
BALEIA ROSSI,BSB,RAO,1
JOÃO PIZZOLATTI,CGH,CWB,1
GLADSON CAMELI,BSB,BSB,128
BRUNO ARAÚJO,SSA,CNF,1
CARLOS MELLES,PLU,RAO,6
MÁRCIO FRANÇA,BSB,MCZ,1
ALEX CANZIANI,CWB,LDB,63
CLAUDIO CAJADO,SSA,VCP,1
JOÃO MAGALHÃES,CNF,GRU,1
GEORGE HILTON,GRU,CNF,1
WANDENKOLK GONÇALVES,ITB,BEL,4
ARACELY DE PAULA,SDU,BSB,1
MANOEL JUNIOR,JPA,GYN,3
WALDENOR PEREIRA,BSB,VDC,5
GLADSON CAMELI,CGH,SDU,1
SILVIO TORRES,ARU,VCP,2
JOÃO LYRA,BSB,MCZ,34
MARÇAL FILHO,DOU,BSB,15
RAUL HENRY,PNZ,BSB,1
SIBÁ MACHADO,FLN,BSB,9
JOSÉ NUNES,PNZ,BSB,1
LUCIANA SANTOS,BEL,REC,2
MANDETTA,CGH,CGR,5
CÂNDIDO VACCAREZZA,CGH,SSA,1
MÁRIO HERINGER,CGH,SDU,1
LUIZ CARLOS HAULY,BSB,BSB,90
JOSÉ PRIANTE,MCZ,BSB,1
ARLINDO CHINAGLIA,BSB,BSB,56
BETO FARO,MAB,BSB,4
PADRE JOÃO,CNF,MOC,1
ODÍLIO BALBINOTTI,BSB,CGB,2
EROS BIONDINI,CGH,UDI,1
DAMIÃO FELICIANO,SLZ,REC,1
AMAURI TEIXEIRA,CNF,BPS,1
ODÍLIO BALBINOTTI,BSB,CGH,2
ANDRÉ FIGUEIREDO,BEL,FOR,1
GIOVANNI QUEIROZ,BSB,GYN,14
MAURÍCIO TRINDADE,SSA,BSB,25
MENDONÇA PRADO,BSB,CGH,4
AMAURI TEIXEIRA,JPA,SSA,1
RENZO BRAZ,BSB,VIX,5
GUILHERME MUSSI,CNF,BSB,1
AFONSO HAMM,SDU,BSB,2
CLAUDIO CAJADO,SSA,VDC,1
JOÃO PIZZOLATTI,BSB,CGH,7
SANDRA ROSADO,BSB,SDU,1
ÁTILA LINS,CGH,BSB,5
PAULO PEREIRA DA SILVA,BEL,BSB,1
ZEZÉU RIBEIRO,SSA,BSB,18
CLÁUDIO PUTY,GYN,BSB,2
JÚNIOR COIMBRA,BSB,CGH,3
DARCÍSIO PERONDI,BSB,CGH,9
ANTÔNIA LÚCIA,RBR,GRU,1
EFRAIM FILHO,BSB,MCZ,1
MARINHA RAUPP,BSB,BSB,38
MARCIO JUNQUEIRA,GRU,BVB,4
PAUDERNEY AVELINO,MAO,CNF,1
ROBERTO SANTIAGO,BSB,GRU,9
IRINY LOPES,VCP,BSB,2
JOÃO PIZZOLATTI,BSB,CGR,1
JOÃO CARLOS BACELAR,BSB,CGH,23
MARIA LUCIA PRANDI,BSB,CGH,11
GERALDO RESENDE,CNF,BSB,1
CARLOS MELLES,REC,VCP,1
ROSINHA DA ADEFAL,BSB,CGH,2
MENDONÇA PRADO,GRU,AJU,7
ADEMIR CAMILO,CNF,BSB,51
LUIZ SÉRGIO,BSB,SDU,93
ROGÉRIO CARVALHO,FOR,BSB,1
AUGUSTO COUTINHO,GYN,BSB,1
SILVIO COSTA,BSB,JDO,1
ACELINO POPÓ,ssa,bsb,1
HENRIQUE AFONSO,CGR,BSB,4
SALVADOR ZIMBALDI,GRU,BSB,3
EDUARDO SCIARRA,SDU,CWB,1
DUARTE NOGUEIRA,RAO,VCP,5
MARCOS ROGÉRIO,CGB,BSB,3
CHICO LOPES,JDO,FOR,7
SILAS CÂMARA,MAO,RBR,1
DAMIÃO FELICIANO,SDU,BSB,1
DOMINGOS DUTRA,BEL,BSB,8
JOÃO CARLOS BACELAR,BSB,CNF,2
NILSON PINTO,BEL,STM,6
DR. PAULO CÉSAR,GIG,BSB,13
MOREIRA MENDES,GRU,PVH,1
EDSON SANTOS,CGH,SDU,3
WALDIR MARANHÃO,BSB,NAT,1
PADRE TON,BVB,BSB,1
PAUDERNEY AVELINO,MAO,BSB,95
JÚNIOR COIMBRA,BSB,SLZ,1
ELCIONE BARBALHO,STM,BEL,3
EDSON SANTOS,BSB,SDU,38
DANRLEI DE DEUS HINTERHOLZ,SDU,BSB,1
ZÉ GERALDO,BSB,GRU,1
NILSON PINTO,BEL,BSB,47
AELTON FREITAS,CNF,UBA,7
ALBERTO FILHO,THE,BSB,9
WELLINGTON FAGUNDES,ROO,CGB,2
JÚLIO DELGADO,MOC,CNF,2
VALDIR COLATTO,BSB,CGB,1
DOMINGOS DUTRA,IMP,BEL,2
WILSON FILHO,FOR,JPA,1
GUILHERME MUSSI,CNF,CGH,2
MARIA LUCIA PRANDI,CGH,SDU,1
FÁBIO RAMALHO,CNF,BSB,90
RICARDO IZAR,VCP,BSB,3
CARLOS ZARATTINI,BSB,BSB,25
MAURO LOPES,PLU,IPN,3
CARLOS BEZERRA,CGB,BSB,42
EDINHO BEZ,SDU,BSB,5
RUI COSTA,BSB,BSB,33
PAULO FREIRE,BSB,VCP,43
IRACEMA PORTELLA,THE,GRU,2
JOSÉ MENTOR,VIX,SDU,1
SEBASTIÃO BALA ROCHA,BSB,CGH,8
SARNEY FILHO,SLZ,BSB,51
VICENTINHO,RAO,CGH,1
EUDES XAVIER,BSB,FOR,43
JOÃO BITTAR,CNF,BSB,5
JHC,SDU,BSB,1
MARINHA RAUPP,PVH,BSB,51
ZÉ SILVA,CNF,UDI,4
AELTON FREITAS,CNF,UDI,3
ÁTILA LIRA,SDU,BSB,1
FÁTIMA PELAES,GRU,BSB,1
ABELARDO LUPION,CNF,CGH,2
MÁRCIO MARINHO,SSA,NAT,1
LIDERANÇA DO PT,RJ- BSB,1
MARCELO MATOS,BSB,BSB,26
JOSÉ AIRTON CIRILO,BSB,FOR,57
LUIZ CARLOS HAULY,CGH,BSB,2
HENRIQUE EDUARDO ALVES,BSB,GRU,1
DOMINGOS DUTRA,IMP,SLZ,19
WEVERTON ROCHA,THE,BSB,1
FÁBIO RAMALHO,CNF,BPS,5
NILMAR RUIZ,BSB,SDU,3
JERÔNIMO GOERGEN,POA,CGH,3
JOÃO PAULO LIMA,GRU,REC,11
LUIS TIBÉ,FOR,BSB,1
ROBERTO FREIRE,GRU,TJL,3
RATINHO JUNIOR,LDB,CWB,3
FÁBIO RAMALHO,CNF,SSA,1
LUIS TIBÉ,BSB,SDU,3
SANDRO MABEL,SDU,GYN,1
MARCELO MATOS,BSB,SSA,1
DR. UBIALI,REC,BSB,1
CHICO LOPES,SDU,BSB,1
ASDRUBAL BENTES,MAB,BSB,6
BRUNO ARAÚJO,SSA,CGH,1
OSVALDO REIS,BSB,CGH,2
IRAJÁ ABREU,GYN,BSB,2
RONALDO BENEDET,BSB,CCM,9
MARCOS MONTES,BSB,BSB,14
ALESSANDRO MOLON,POA,GIG,1
OTAVIO LEITE,CNF,SDU,1
PAULÃO,MCZ,GIG,1
FRANCISCO PRACIANO,BSB,BEL,1
CÂNDIDO VACCAREZZA,ARU,VCP,2
CARLOS MAGNO,OAL,CGB,6
ALFREDO SIRKIS,SDU,BSB,40
ANTÔNIO ANDRADE,CNF,BSB,91
CÂNDIDO VACCAREZZA,BSB,SDU,2
AGUINALDO RIBEIRO,GIG,JPA,1
MARCIO JUNQUEIRA,REC,BSB,5
JHONATAN DE JESUS,FOR,BSB,1
LELO COIMBRA,BSB,VIX,50
ARNALDO JORDY,MAO,BEL,1
CELSO MALDANER,BSB,FLN,18
JOÃO MAIA,NAT,BSB,73
OSMAR SERRAGLIO,POA,CWB,1
JOÃO MAGALHÃES,GVR,PLU,6
RODRIGO MAIA,CGH,BSB,6
VALADARES FILHO,BSB,JDO,2
RENATO SIMÕES,MII,VCP,3
JÔ MORAES,CNF,CGH,11
MARIA DO ROSÁRIO,BSB,CGH,1
DEVANIR RIBEIRO,BSB,GRU,7
EROS BIONDINI,BSB,VIX,2
SANDRO ALEX,BSB,BSB,9
ASDRUBAL BENTES,BSB,MAB,8
CARLOS BRANDÃO,CGH,BSB,5
RUY CARNEIRO,BSB,JPA,41
JOÃO CALDAS,MCZ,GRU,4
FERNANDO MARRONI,GRU,BSB,1
VANDER LOUBET,CWB,CGH,1
RODRIGO BETHLEM,JDO,BSB,1
RAIMUNDO GOMES DE MATOS,BSB,FOR,44
JOSÉ ROCHA,BSB,BSB,123
NILSON LEITÃO,RBR,CGB,1
LUIZ COUTO,BSB,BSB,18
HELCIO SILVA,BSB,GRU,36
MARGARIDA SALOMÃO,JDF,CNF,1
MILTON MONTI,RAO,CGH,1
BILAC PINTO,CNF,BSB,30
WANDENKOLK GONÇALVES,BSB,MAB,13
MISSIONÁRIO JOSÉ OLIMPIO,VCP,VIX,1
EDUARDO SCIARRA,VCP,CWB,2
JOSÉ GUIMARÃES,REC,FOR,2
RONALDO CAIADO,BSB,BEL,1
JOSÉ ROCHA,BSB,BRA,5
CARLOS BRANDÃO,BSB,THE,2
MIRIQUINHO BATISTA,JPA,BSB,1
JÚNIOR COIMBRA,CGH,SDU,1
CÉSAR HALUM,AUX,PMW,1
HUGO MOTTA,JPA,FOR,1
AUGUSTO COUTINHO,JDO,BSB,1
JOSÉ ROCHA,BSB,SSA,110
RODRIGO MAIA,BSB,BSB,55
RONALDO BENEDET,FLN,XAP,1
ROBERTO DE LUCENA,GRU,BSB,38
WANDENKOLK GONÇALVES,MAB,BSB,15
JAIRO ATAÍDE,CNF,MOC,6
ARNALDO JARDIM,BSB,VCP,4
EDUARDO BARBOSA,UDI,CNF,1
GENECIAS NORONHA,BEL,MAO,1
EDMAR ARRUDA,IGU,CWB,1
PAULO HENRIQUE LUSTOSA,BSB,BSB,1
JÚNIOR COIMBRA,SLZ,BSB,1
ANÍBAL GOMES,THE,BSB,3
NEWTON LIMA,VCP,BSB,20
JÚNIOR COIMBRA,BSB,BSB,36
TAKAYAMA,CWB,LDB,6
CÂNDIDO VACCAREZZA,CGH,SDU,8
JOSIAS GOMES,REC,FOR,1
JOSÉ AUGUSTO MAIA,REC,NVT,1
JANDIRA FEGHALI,BSB,CGH,2
RONALDO BENEDET,BSB,CGH,2
WALTER IHOSHI,BSB,CGH,5
NELSON MARCHEZAN JUNIOR,POA,CGH,7
PAES LANDIM,SDU,BSB,3
LAERCIO OLIVEIRA,AJU,SP,2
JÚLIO DELGADO,IZA,CNF,10
DILCEU SPERAFICO,BSB,FOR,1
JOÃO DADO,VCP,ARU,1
NILSON LEITÃO,BSB,SDU,1
OSMAR TERRA,CGR,BSB,1
BETO FARO,MAB,BEL,13
ARLINDO CHINAGLIA,BSB,CGH,39
WALDENOR PEREIRA,SSA,BPS,1
PAULO PEREIRA DA SILVA,JPA,GRU,1
WEVERTON ROCHA,THE,SLZ,1
WILLIAM DIB,BSB,GRU,1
DELEGADO PROTÓGENES,BSB,GIG,1
JOÃO ARRUDA,CWB,MGF,6
ANDRÉ FIGUEIREDO,JDO,FOR,2
NEWTON CARDOSO,CNF,BSB,16
EDSON SILVA,GRU,FOR,1
JOÃO RODRIGUES,VCP,XAP,5
MARCOS ROGÉRIO,BSB,PVH,11
JOSUÉ BENGTSON,BSB,RIA,1
MANUELA D'ÁVILA,POA,CGH,13
VALMIR ASSUNÇÃO,BSB,CNF,2
MARCELO ALMEIDA,CWB,CGH,2
DELEGADO FRANCISCHINI,LDB,CWB,1
MANDETTA,GRU,BSB,1
ANTONIO BALHMANN,MCZ,REC,2
ARNALDO JORDY,ITB,BEL,1
ZECA DIRCEU,IGU,CWB,1
FELIPE MAIA,NAT-GRU,1
LUIZ ALBERTO,LEC,SSA,2
ODÍLIO BALBINOTTI,BSB,CWB,4
JOSUÉ BENGTSON,BEL,BSB,35
RAUL HENRY,GRU,BSB,1
WALDENOR PEREIRA,SSA,BSB,72
LUIZ CARLOS HAULY,BSB,CGH,13
MÁRIO HERINGER,BSB,SDU,11
ROSINHA DA ADEFAL,CGH,BSB,2
ADRIAN,BSB,CGH,1
ALINE CORRÊA,SSA,REC,1
JOÃO LEÃO,BRA,SSA,13
LUIZ CARLOS,CNF,BSB,2
JOSUÉ BENGTSON,BEL,STM,2
JOÃO MAIA,GRU,NAT,1
JOSÉ CHAVES,CGH,BSB,14
LUIS CARLOS HEINZE,PMW,BSB,1
PAULO BORNHAUSEN,GIG,FLN,2
DUARTE NOGUEIRA,RAO,VIX,1
MARCOS MONTES,UBA,CNF,13
MAURÍCIO QUINTELLA LESSA,CWB,MCZ,2
PAULO PEREIRA DA SILVA,CGR,BSB,1
JOÃO PIZZOLATTI,BSB,CWB,4
IRACEMA PORTELLA,VCP,PHB,1
ADEMIR CAMILO,PLU,GVR,10
MARINHA RAUPP,BSB,SDU,1
WANDENKOLK GONÇALVES,BEL,ATM,12
JÔ MORAES,BSB,SDU,2
JÚLIO DELGADO,FLN,GIG,1
CARLOS MAGNO,CWB,JPR,1
JÚLIO DELGADO,CGH,CNF,5
MANUELA D'ÁVILA,GIG,POA,1
CÉSAR HALUM,PMW,AUX,1
REGINALDO LOPES,CGH,CNF,3
VANDERLEI MACRIS,GYN,BSB,2
JUNJI ABE,CGH,PPB,2
VAZ DE LIMA,SJP,GRU,1
IVAN VALENTE,RAO,GRU,2
BRUNO ARAÚJO,REC,CNF,1
PAULÃO,MCZ,GRU,2
LUIZ FERNANDO FARIA,BSB,BEL,2
REINALDO AZAMBUJA,CGR,VCP,1
FRANCISCO CHAGAS,CGH,RAO,2
RENAN FILHO,CGH,BSB,8
DOMINGOS DUTRA,MAB,BEL,1
VALMIR ASSUNÇÃO,BSB,SSA,71
JÂNIO NATAL,AJU,SSA,1
JEAN WYLLYS,SLZ,GIG,1
MARCOS ROGÉRIO,JPR,BSB,6
ANTONIO IMBASSAHY,SSA,GIG,1
RENAN FILHO,BSB,BSB,13
JEAN WYLLYS,CGH,BSB,8
WELLINGTON ROBERTO,JPA,GIG,13
WALDENOR PEREIRA,NAT,BSB,2
DR. GRILO,CNF,MOC,8
JÔ MORAES,CNF,BSB,142
NILTON CAPIXABA,MAO,BSB,1
WALDIR MARANHÃO,SLZ,THE,3
DR. PAULO CÉSAR,SDU,BSB,23
CLÁUDIO PUTY,MCP,BEL,1
CARLOS ZARATTINI,BSB,CGH,30
ISAIAS SILVESTRE,BSB,BSB,1
JULIO LOPES,SDU,BSB,44
VINICIUS GURGEL,BSB,POA,1
NILSON LEITÃO,BSB,BEL,1
ALMEIDA LIMA,BSB,SDU,1
WILSON FILHO,GYN,CGH,1
PERPÉTUA ALMEIDA,BSB,PVH,1
FRANCISCO CHAGAS,BSB,RAO,6
JOÃO LEÃO,BRA,BSB,7
JOSÉ AUGUSTO MAIA,JPA,BSB,1
MAURÍCIO QUINTELLA LESSA,CGB,BSB,1
DAVI ALVES SILVA JÚNIOR,IMP,BSB,16
IRACEMA PORTELLA,BSB,GIG,1
LOURIVAL MENDES,GIG,BEL,1
PAULO TEIXEIRA,BSB,VCP,2
JEAN WYLLYS,BSB,SSA,2
WALTER FELDMAN,BSB,BSB,2
MANUEL ROSA NECA,GIG,BSB,34
JOÃO MAGALHÃES,IPN,BSB,1
PAULO PEREIRA DA SILVA,CGH,POA,2
AMIR LANDO,BVH,CGB,6
JORGE TADEU MUDALEN,BSB,BSB,39
ALEX CANZIANI,CWB,MGF,1
LUIZ FERNANDO FARIA,CGH,SDU,3
NELSON PADOVANI,BSB,CAC,9
VALMIR ASSUNÇÃO,BSB,BSB,26
JOSÉ CHAVES,REC,GRU,23
AELTON FREITAS,RAO,CGH,1
LEONARDO MONTEIRO,BSB,IPN,3
LUIZ CARLOS BUSATO,BSB,FLN,1
DAMIÃO FELICIANO,REC,BSB,1
URZENI ROCHA,MAO,BSB,1
ALESSANDRO MOLON,BSB,SDU,102
JORGE BOEIRA,BSB,FLN,38
ANDRE MOURA,BSB,CGH,2
ALICE PORTUGAL,VDC,SSA,18
BILAC PINTO,MOC,CNF,1
WALNEY ROCHA,BSB,BSB,81
WANDENKOLK GONÇALVES,PMW,BSB,1
MIGUEL CORRÊA,CNF,BSB,160
ODAIR CUNHA,SDU,BSB,2
ARTHUR OLIVEIRA MAIA,BSB,CGH,5
SANDES JÚNIOR,BSB,BSB,19
LAURIETE,FLN,VIX,1
VALMIR ASSUNÇÃO,BSB,BRA,1
JEAN WYLLYS,BSB,BSB,51
JOÃO PAULO LIMA,GRU,BSB,1
JANETE ROCHA PIETÁ,VCP,BSB,1
FÁBIO SOUTO,SSA,VDC,6
GUILHERME CAMPOS,VCP,BSB,15
VALMIR ASSUNÇÃO,IOS,SSA,4
BETO FARO,BEL,SDU,1
GLADSON CAMELI,BSB,RBR,49
DANRLEI DE DEUS HINTERHOLZ,POA,GIG,1
LILIAM SÁ,GIG,BSB,23
JOÃO MAIA,CGH,BSB,7
ERIVELTON SANTANA,BRA,BSB,1
ANDRÉ FIGUEIREDO,BSB,CGH,2
ARTHUR OLIVEIRA MAIA,BSB,CNF,2
WASHINGTON REIS,VCP,SDU,1
VANDER LOUBET,FOR,BSB,2
LAERCIO OLIVEIRA,AJU,VCP,1
MARCON,BSB,CGH,1
ERIVELTON SANTANA,BRA,SSA,1
OZIEL OLIVEIRA,CGH,BSB,2
SANDRA ROSADO,GRU,NAT,1
RONALDO BENEDET,BSB,BSB,32
ANDRÉ FIGUEIREDO,BSB,THE,1
LUCIO VIEIRA LIMA,VDC,SSA,1
JAIME MARTINS,CNF,BSB,70
WILSON FILHO,JPA,FOR,1
RONALDO BENEDET,CGH,BSB,2
OZIEL OLIVEIRA,BSB,BSB,2
REBECCA GARCIA,BSB,MAO,39
CARLOS BEZERRA,GYN,CGB,1
MARCIO BITTAR,RBR,CZS,4
PEDRO UCZAI,CGH,FLN,2
OSVALDO REIS,BSB,PMW,41
JOÃO LYRA,MCZ,GRU,21
MIRO TEIXEIRA,BSB,FOR,1
WELLINGTON FAGUNDES,CGH,BSB,2
JOSÉ AIRTON CIRILO,BSB,JDO,2
LUIZ FERNANDO FARIA,JOI,CGH,3
RENATO MOLLING,MVD,GRU,1
OZIEL OLIVEIRA,BSB,BRA,25
ROBERTO DE LUCENA,VCP,ARU,2
JORGE BOEIRA,CGH,FLN,4
GERALDO THADEU,PLU,VCP,2
WOLNEY QUEIROZ,REC,JDO,1
CÂNDIDO VACCAREZZA,JTC,VCP,5
CARLOS MELLES,VCP,REC,2
JOÃO ANANIAS,SSA,FOR,1
HENRIQUE EDUARDO ALVES,NAT,GRU,1
SANDES JÚNIOR,CGH,BSB,3
GERALDO RESENDE,BSB,BSB,48
JOÃO PIZZOLATTI,XAP,BSB,2
OZIEL OLIVEIRA,BSB,SSA,9
ADEMIR CAMILO,MOC,UDI,1
LUIZ COUTO,BSB,REC,3
ABELARDO LUPION,BSB,UDI,2
EROS BIONDINI,BSB,BSB,17
PAULO FEIJÓ,CAW,BSB,1
MAURO LOPES,BSB,SDU,1
WEVERTON ROCHA,IMP,SLZ,13
LUIZ FERNANDO FARIA,IZA,VCP,1
LUIZ ARGÔLO,SSA,MCZ,2
LOURIVAL MENDES,GIG,SLZ,1
BETO ALBUQUERQUE,SDU,POA,2
AELTON FREITAS,GRU,UBA,1
DELEGADO FRANCISCHINI,VCP,BSB,2
ANSELMO DE JESUS,PVH,BSB,9
JEAN WYLLYS,BSB,SLZ,1
WLADIMIR COSTA,BSB,MAO,1
DOMINGOS DUTRA,BEL,SLZ,1
EROS BIONDINI,GVR,CNF,2
ALFREDO KAEFER,CGH,BSB,6
WALTER IHOSHI,BSB,BSB,7
MIRIQUINHO BATISTA,BEL,MAB,7
REGINALDO LOPES,BSB,CNF,88
MARCOS MONTES,BSB,VCP,1
HENRIQUE OLIVEIRA,PVH,BSB,1
JOSÉ LINHARES,CGH,BSB,9
LUIZ CARLOS HAULY,VCP,LDB,1
LUIZ OTAVIO,BEL,BSB,5
VICENTE CANDIDO,BSB,BSB,85
LAERCIO OLIVEIRA,SDU,BSB,7
SARAIVA FELIPE,PLU,MOC,6
SÉRGIO BRITO,BSB,BSB,27
DUDIMAR PAXIUBA,BEL,ITB,35
THIAGO PEIXOTO,BSB,SDU,2
JOSÉ CHAVES,BSB,BSB,44
LÚCIO VALE,STM,ITB,2
AUGUSTO COUTINHO,BSB,JPA,1
JOSÉ AIRTON CIRILO,THE,FOR,1
JOSÉ CHAVES,REC,GIG,2
NELSON MARQUEZELLI,BSB,CGH,6
WALDIR MARANHÃO,SLZ,CNF,1
VANDERLEI SIRAQUE,GRU,RAO,1
ODÍLIO BALBINOTTI,BSB,FLN,2
WALTER IHOSHI,CGH,BSB,7
JOSÉ LINHARES,BSB,BSB,58
MÁRIO NEGROMONTE,IOS,SSA,1
AFONSO FLORENCE,SSA,GRU,1
FÉLIX MENDONÇA JÚNIOR,BSB,BSB,104
LAERCIO OLIVEIRA,VCP,AJU,1
LUIZ NISHIMORI,MGF,BSB,2
DUARTE NOGUEIRA,GRU,BSB,1
REGINALDO LOPES,MOC,CNF,2
WELITON PRADO,UDI,GRU,1
WELLINGTON FAGUNDES,BSB,SDU,4
PEDRO FERNANDES,SLZ,BSB,28
DAVI ALVES SILVA JÚNIOR,IMP,SLZ,7
ANTONIO BRITO,BSB,CGH,3
MÁRIO FEITOZA,BSB,CGH,11
ONOFRE SANTO AGOSTINI,FLN,BSB,33
PAULO BORNHAUSEN,CGH,JOI,2
NICE LOBÃO,SDU,BSB,1
VALMIR ASSUNÇÃO,SSA,IOS,13
TAKAYAMA,BSB,BSB,92
ALEXANDRE LEITE,AQA,BSB,1
JANETE CAPIBERIBE,BEL,BSB,1
PAULO CESAR QUARTIERO,BVB,BSB,22
ROBERTO BALESTRA,BSB,CGH,1
JOSÉ MENTOR,BSB,SDU,5
FÁTIMA PELAES,SSA,BSB,2
FÁTIMA BEZERRA,CGH,BSB,6
ARTHUR OLIVEIRA MAIA,BSB,THE,1
JORGE TADEU MUDALEN,BSB,SSA,1
NILSON LEITÃO,BSB,BSB,10
DR. ROSINHA,CGH,BSB,1
JAIRO ATAÍDE,MCZ,CNF,1
JOÃO CALDAS,MCZ,VCP,1
WELITON PRADO,CGH,UDI,1
EDINHO ARAÚJO,FLN,BSB,1
LEONARDO MONTEIRO,MOC,IPN,1
FÉLIX MENDONÇA JÚNIOR,BSB,SSA,97
GORETE PEREIRA,FOR,BSB,45
BILAC PINTO,CGH,CNF,4
LEONARDO QUINTÃO,CNF,GRU,1
RODRIGO GARCIA,SJP,CGH,9
BONIFÁCIO DE ANDRADA,SDU,BSB,4
ZÉ VIEIRA,OPS,BSB,1
RODRIGO GARCIA,GRU,BSB,2
CARLOS MAGNO,BSB,UDI,1
ARNON BEZERRA,BSB,CGH,2
PENNA,BSB,CGH,59
LEONARDO MONTEIRO,GRU,CNF,1
HUGO MOTTA,SDU,BSB,1
CARLOS MELLES,SDU,BSB,2
FRANCISCO CHAGAS,BSB,REC,3
CELSO MALDANER,FLN,POA,1
OZIEL OLIVEIRA,BSB,SLZ,1
PASTOR EURICO,GRU,BSB,1
DARCÍSIO PERONDI,BSB,SDU,1
BETO ALBUQUERQUE,FLN,POA,1
LIDERANÇA DO PT,BSB-SP,1
MARGARIDA SALOMÃO,FOR,GIG,1
LUIS TIBÉ,CNF,CGH,4
RAUL HENRY,FOR,BSB,2
ASSIS MELO,CWB,BSB,1
EFRAIM FILHO,GRU,JPA,1
ROBERTO BALESTRA,CGH,BSB,1
ARNALDO JARDIM,BSB,BSB,21
ALEXANDRE SILVEIRA,CNF,AAX,2
MANOEL JUNIOR,rec,bsb,1
ROBERTO TEIXEIRA,GIG,REC,1
DELEGADO PROTÓGENES,GRU,RAO,1
LUIZ ARGÔLO,CGH,SDU,1
NILSON LEITÃO,BSB,SSA,1
SANDRA ROSADO,NAT,REC,1
JÔ MORAES,BSB,BSB,89
SÉRGIO BRITO,BSB,BRA,5
ROSE DE FREITAS,SDU,VIX,2
LEONARDO PICCIANI,BSB,GIG,47
ALINE CORRÊA,GIG,BSB,1
SALVADOR ZIMBALDI,RAO,BSB,2
DILCEU SPERAFICO,FOR,BSB,1
LUIS TIBÉ,CGH,CNF,3
GORETE PEREIRA,FOR,SSA,1
FERNANDO JORDÃO,BSB,BSB,9
ALESSANDRO MOLON,CGH,BSB,5
ANTONIO BRITO,CNF,BSB,1
ANÍBAL GOMES,BSB,CGH,10
LIDERANÇA DO PT,SP-BSB,1
PAULÃO,SSA,MCZ,1
MAURO MARIANI,BSB,FLN,9
ELEUSES PAIVA,GRU,CGB,1
WEVERTON ROCHA,IMP,BSB,9
NELSON PADOVANI,BSB,BSB,38
SANDRO MABEL,BSB,BSB,45
JOSÉ PRIANTE,GIG,BEL,1
ELIENE LIMA,BSB,JPA,1
NELSON MARQUEZELLI,CGH,BSB,10
LUIZ FERNANDO FARIA,BSB,BSB,45
SÉRGIO BRITO,BSB,SSA,52
FÁTIMA BEZERRA,BSB,SDU,1
JERÔNIMO GOERGEN,POA,PFB,1
MISSIONÁRIO JOSÉ OLIMPIO,VCP,SJP,1
ELI CORRÊA FILHO,BSB,GRU,60
GLAUBER BRAGA,BSB,BSB,46
JORGE TADEU MUDALEN,BSB,CGH,19
LUIZ SÉRGIO,CGH,SDU,4
OSMAR SERRAGLIO,CWB,IGU,2
REINALDO AZAMBUJA,CGB,CGR,1
DANILO FORTE,FOR,GIG,2
ANTHONY GAROTINHO,VCP,BSB,1
NELSON PELLEGRINO,GRU,SSA,2
REINALDO AZAMBUJA,CGB,CGH,1
JOÃO LYRA,BSB,NAT,1
FELIPE MAIA,BSB,GRU,3
LUIS TIBÉ,CNF,BSB,78
VAZ DE LIMA,GRU,SJP,1
WELITON PRADO,BSB,VCP,1
PROFESSOR SETIMO,THE,FOR,2
JANETE CAPIBERIBE,BSB,REC,3
AMIR LANDO,CGB,OAL,1
JEAN WYLLYS,CGH,SDU,9
CHICO LOPES,GRU,JDO,1
JOSIAS GOMES,SSA,IOS,7
JORGE TADEU MUDALEN,CGH,SDU,1
MIGUEL CORRÊA,CNF,CGH,28
ONOFRE SANTO AGOSTINI,POA,BSB,1
DR. CARLOS ALBERTO,bsb-rj,1
JOSÉ NUNES,BSB,IOS,2
OSMAR TERRA,POA,BSB,68
DELEY,BSB,GIG,1
SÉRGIO MORAES,POA,CWB,2
SÉRGIO BRITO,IOS,SSA,2
LELO COIMBRA,GRU,BSB,1
JÔ MORAES,CNF,SDU,6
CESAR COLNAGO,GIG,BSB,1
MARCO MAIA,POA,SDU,1
JEAN WYLLYS,BSB,THE,3
MIGUEL CORRÊA,BSB,GYN,3
VIEIRA DA CUNHA,XAP,BSB,1
MANUEL ROSA NECA,SDU,BSB,11
LAERCIO OLIVEIRA,AJU-SP,1
PAULO ABI-ACKEL,CNF,REC,1
JEFFERSON CAMPOS,IGU,VCP,1
EDUARDO DA FONTE,FOR,REC,3
LUCI CHOINACKI,FLN,XAP,25
LUIZ FERNANDO FARIA,CGH,BSB,5
ALESSANDRO MOLON,BSB,BSB,133
ASSIS DO COUTO,GIG,BSB,1
EDUARDO GOMES,GIG,BSB,1
JORGE CÔRTE REAL,REC,PNZ,1
AFONSO FLORENCE,SSA,GIG,1
GABRIEL GUIMARÃES,SDU,BSB,1
GIACOBO,CWB,IGU,1
HENRIQUE OLIVEIRA,GRU,MAO,3
JORGE CÔRTE REAL,BSB,JDO,2
REINHOLD STEPHANES,CWB,MGF,4
ANTONIO BALHMANN,SDU,BSB,2
SÉRGIO BRITO,IOS,BSB,2
ZÉ GERALDO,GRU,BSB,1
VINICIUS GURGEL,SDU,BSB,1
JÔ MORAES,CGH,BSB,1
LUIZA ERUNDINA,JPA,BSB,2
WALNEY ROCHA,BSB,SDU,16
HENRIQUE EDUARDO ALVES,POA,BSB,3
PEDRO EUGÊNIO,BSB,CGH,1
ONYX LORENZONI,BSB,POA,48
VANDERLEI SIRAQUE,BSB,GRU,47
