name,origin,destination,count
NILTO TATTO,BSB,GRU,1
VINICIUS GURGEL,BSB,MCP,61
MAURO PEREIRA,PPB,BSB,1
MAURO MARIANI,BSB,GIG,1
ZÉ SILVA,FOR,CNF,1
MAURÍCIO QUINTELLA LESSA,BSBCGH,1
JORGINHO MELLO,FLB,BSB,1
ENIO VERRI,MGF,CWB,12
MOEMA GRAMACHO,CGH,SSA,4
JÚLIO DELGADO,BSB,CGH,2
PR. MARCO FELICIANO,RAO,BSB,109
RONALDO BENEDET,BSB,CWB,2
ODORICO MONTEIRO,THE,FOR,1
VICTOR MENDES,BSB,BSB,33
REINHOLD STEPHANES,BSB,CWB,5
BEBETO,BSB,IOS,15
EDINHO BEZ,GRU,FLN,1
ALBERTO FILHO,BSB,IMP,3
RODRIGO MAIA,BSB,SDU,31
BALEIA ROSSI,BSB,RAO,97
EDMILSON RODRIGUES,BSB,JPA,1
HUGO LEAL,PMW,BSB,1
HUGO MOTTA,GYN,CGH,1
SILVIO TORRES,SJP,CGH,1
CARLOS MELLES,PLU,RAO,4
ALEX CANZIANI,CWB,LDB,26
GUILHERME COELHO,PPB,VCP,1
WALDENOR PEREIRA,BSB,VDC,17
MARCELO SQUASSONI,GIG,BSB,1
ARLINDO CHINAGLIA,GRU,RAO,2
FRANKLIN,CGH,BSB,2
MIGUEL HADDAD,BSB,BSB,101
SÉRGIO MORAES,BSB,MCZ,1
MARCIO ALVINO,BSB,MCP,2
JOÃO FERNANDO COUTINHO,SDU,BSB,1
MARX BELTRÃO,BSB,AJU,1
MANDETTA,CGH,CGR,3
EVANDRO ROMAN,CWB,GRU,1
MARQUINHO MENDES,GIG,BSB,9
LUIZ CARLOS RAMOS,GIG,CNF,1
MÁRIO HERINGER,CGH,SDU,1
AUGUSTO COUTINHO,GIG,REC,3
ELI CORRÊA FILHO,SJP,CGH,1
MARIA DO ROSÁRIO,CGH,BSB,4
RAFAEL MOTTA,BSB,CNF,2
LUIZ CARLOS HAULY,BSB,BSB,53
MARCOS ROTTA,SDU,BSB,1
ELIZEU DIONIZIO,CRG-BSB,1
LOBBE NETO,BSB,CGH,7
BRUNO COVAS,CGH,BSB,68
MISSIONÁRIO JOSÉ OLIMPIO,IZA,CGH,2
ARLINDO CHINAGLIA,BSB,BSB,43
TEREZA CRISTINA,CGR,CNF,1
ZÉ SILVA,CNF,VAG,1
NELSON PADOVANI,BSB,POA,3
RONALDO LESSA,BSB,BSB,22
RENZO BRAZ,BSB,VIX,6
CLAUDIO CAJADO,SSA,VDC,3
ÁTILA LINS,CGH,BSB,6
VINICIUS CARVALHO,CGH,SDU,1
JOÃO ARRUDA,POA,FLN,1
DARCÍSIO PERONDI,BSB,CGH,4
SHÉRIDAN,BSB-GIG,2
CELSO RUSSOMANNO,BSB,SJP,1
MARINHA RAUPP,BSB,BSB,36
PROFESSOR VICTÓRIO GALLI,CGB,POA,1
JOÃO CARLOS BACELAR,BSB,CGH,19
GOULART,BSB,CGH,79
TAKAYAMA,BSB,FOR,2
ADEMIR CAMILO,CNF,BSB,79
LUIZ SÉRGIO,BSB,SDU,137
BRUNNY,GVR,BSB,14
NILSON LEITÃO,CGB,VCP,1
VICTOR MENDES,BSB,SLZ,44
DUARTE NOGUEIRA,RAO,VCP,1
ROGÉRIO MARINHO,BSB,SSA,3
ADALBERTO CAVALCANTI,PNZ,REC,15
RODRIGO PACHECO,CNF,BSB,69
BACELAR,BSB,JPA,1
CHICO LOPES,JDO,FOR,13
JUSCELINO FILHO,SLZ,GRU,1
ADELSON BARRETO,AJU,BSB,84
DAMIÃO FELICIANO,SDU,BSB,1
DÂMINA PEREIRA,CNF,BSB,39
NILSON PINTO,BEL,STM,6
VALMIR ASSUNÇÃO,BPS,BSB,1
FÁBIO MITIDIERI,AJU,GIG,1
LUIZ FERNANDO FARIA,CNF,NAT,1
PAUDERNEY AVELINO,MAO,BSB,97
HISSA ABRAHÃO,BSB,CGH,3
CARLOS MARUN,CGR,POA,1
VALMIR ASSUNÇÃO,BSB,CAC,1
GIACOBO,SDU,IGU,1
NILSON PINTO,BEL,BSB,32
AELTON FREITAS,CNF,UBA,2
GILBERTO NASCIMENTO,CGH,BSB,63
JOÃO PAULO PAPA,CGH,RAO,4
CARLOS GOMES,MVD,GRU,1
GILBERTO NASCIMENTO,BSB,BSB,102
ALBERTO FILHO,THE,BSB,8
GEORGE HILTON,SDU,BSB,2
ALEX CANZIANI,VCP,LDB,2
JÚLIO DELGADO,MOC,CNF,2
WADIH DAMOUS,CPV,GIG,1
VALDIR COLATTO,BSB,CGH,2
BRUNO COVAS,BSB,BSB,3
PEDRO VILELA,BSB,REC,1
JOSÉ PRIANTE,POA,BSB,1
FÁBIO RAMALHO,CNF,BSB,66
DANIEL VILELA,BSB,BSB,4
RICARDO IZAR,VCP,BSB,3
CARLOS ZARATTINI,BSB,BSB,15
CARLOS BEZERRA,CGB,BSB,49
JÉSSICA SALES,BSB,IZA,1
EDINHO BEZ,SDU,BSB,4
PAULO FREIRE,BSB,VCP,128
ZENAIDE MAIA,NAT,BSB,106
ALEXANDRE BALDY,BSB,VCP,1
KAIO MANIÇOBA,BSB,REC,68
MIGUEL HADDAD,CGH,BSB,1
MAURO MARIANI,BSB,GRU,1
IRACEMA PORTELLA,THE,GRU,3
SARNEY FILHO,SLZ,BSB,9
JOSÉ REINALDO,THE,BSB,1
SÉRGIO MORAES,SDU,POA,2
PAULO PIMENTA,MCZ,BSB,2
JHC,SDU,BSB,3
MARINHA RAUPP,PVH,BSB,76
ZÉ SILVA,CNF,UDI,4
MARCELO MATOS,BSB,BSB,51
JOSÉ AIRTON CIRILO,BSB,FOR,54
FRANKLIN,BSB,BSB,42
WASHINGTON REIS,GYN,SDU,1
LUIZ CARLOS HAULY,CGH,BSB,3
WEVERTON ROCHA,THE,BSB,2
SILAS FREIRE,POA,CGH,1
FÁBIO RAMALHO,CNF,BPS,2
ALEXANDRE BALDY,GYN,GRU,1
JORGE SOLLA,BSB,CWB,1
DELEGADO EDSON MOREIRA,UDI,CGH,1
VINICIUS CARVALHO,BSB,GRU,1
JERÔNIMO GOERGEN,POA,CGH,7
ANDRÉ FUFUCA,GRU,SLZ,4
LUIZ CARLOS RAMOS,GIG,BSB,5
RAFAEL MOTTA,BSB,CGH,3
BRUNO ARAÚJO,REC,CGH,1
ALIEL MACHADO,CWB,BSB,81
FRANCISCO CHAPADINHA,REC,BSB,1
MARINALDO ROSENDO,REC,JDO,1
LUIS TIBÉ,BSB,SDU,1
REGINALDO LOPES,CNF,MOC,3
GEORGE HILTON,GRU,BSB,1
CARLOS BEZERRA,BSB,POA,1
DILCEU SPERAFICO,GIG,BSB,1
HERÁCLITO FORTES,GRU,THE,1
RONALDO BENEDET,BSB,CCM,8
MARCOS MONTES,BSB,BSB,4
BENEDITA DA SILVA,GRU,BSB,1
CARLOS MARUN,POA,BSB,1
INDIO DA COSTA,BSB,GIG,13
ROGÉRIO MARINHO,BSB,BSB,48
JARBAS VASCONCELOS,GRU,REC,4
JERÔNIMO GOERGEN,GIG,POA,1
CARMEN ZANOTTO,GIG,FLN,1
ELCIONE BARBALHO,GIG,BSB,2
JOSÉ REINALDO,GRU,SLZ,2
MANOEL JUNIOR,NAT,GIG,2
ADELMO CARNEIRO LEÃO,BSB,CNF,57
CAETANO,BSB,CGH,1
EDUARDO CURY,BSB,GRU,40
LELO COIMBRA,BSB,VIX,76
CELSO MALDANER,BSB,FLN,5
GEORGE HILTON,UDI,MOC,1
TENENTE LÚCIO,BSB,MOC,1
DELEGADO FRANCISCHINI,SDU,CWB,2
RODRIGO MAIA,CGH,BSB,1
VALMIR ASSUNÇÃO,BSB,CGH,2
JÔ MORAES,CNF,CGH,10
MARIA DO ROSÁRIO,BSB,CGH,5
SANDRO ALEX,BSB,BSB,35
LUIZ NISHIMORI,CGH,BSB,2
VALMIR ASSUNÇÃO,BSB,CGR,1
CHICO ALENCAR,BSB,GIG,1
RODRIGO DE CASTRO,SSA,CNF,1
ELCIONE BARBALHO,GIG,BEL,1
GILBERTO NASCIMENTO,CGR,GRU,2
ODORICO MONTEIRO,FOR-BSB,1
RAIMUNDO GOMES DE MATOS,BSB,FOR,70
JOSÉ ROCHA,BSB,BSB,59
MAURO LOPES,BSB,PVH,1
VANDER LOUBET,CWB,CGR,1
JULIO LOPES,SSA,CGH,1
BETO SALAME,BEL,BSB,27
MAURO MARIANI,GRU,NVT,1
LUIZ COUTO,BSB,BSB,5
ANTÔNIO JÁCOME,BSB,BSB,17
BILAC PINTO,CNF,BSB,58
DILCEU SPERAFICO,BSB,FLN,3
ESPERIDIÃO AMIN,MAB,BSB,1
JOSÉ ROCHA,BSB,BRA,2
ADALBERTO CAVALCANTI,REC,PNZ,25
RONALDO CARLETTO,SDU,BSB,1
WILSON FILHO,GIG,BSB,1
CREUZA PEREIRA,REC,PNZ,1
JOÃO GUALBERTO,SSA,PNZ,2
HERÁCLITO FORTES,REC,BSB,8
CÉSAR HALUM,AUX,PMW,9
BACELAR,SSA,CGH,1
JOSÉ ROCHA,BSB,SSA,68
RODRIGO MAIA,BSB,BSB,47
FÁBIO FARIA,CNF,NAT,1
ROBERTO DE LUCENA,GRU,BSB,39
EDINHO BEZ,FLN,CGH,1
DAGOBERTO NOGUEIRA,CGH,POA,1
HILDO ROCHA,SLZ,IMP,1
CARLOS ANDRADE,BVB,MAO,3
EDUARDO BARBOSA,UDI,CNF,4
GENECIAS NORONHA,BEL,MAO,1
VITOR VALIM,JDO,FOR,1
PAULO HENRIQUE LUSTOSA,BSB,BSB,8
ROBERTO DE LUCENA,SDU,BSB,1
SÉRGIO REIS,CGH,BSB,12
WASHINGTON REIS,GIG,VCP,1
JOSÉ NUNES,SSA,REC,1
FRANKLIN,CNF,POA,2
MARX BELTRÃO,BSB,SDU,2
JANDIRA FEGHALI,BSB,CGH,8
JÚLIO DELGADO,BSB,CWB,1
PAUDERNEY AVELINO,RBR,BSB,1
EVANDRO GUSSI,MII,POA,1
RONALDO BENEDET,BSB,CGH,21
ROCHA,BSB,BSB,37
NELSON MARCHEZAN JUNIOR,POA,CGH,2
PAES LANDIM,SDU,BSB,2
ANGELA ALBINO,GRU,BSB,2
PAES LANDIM,VCP,BSB,1
NILSON LEITÃO,BSB,SDU,1
RONALDO BENEDET,BSB,CNF,1
GUILHERME COELHO,PNZ,REC,5
OSMAR TERRA,CGR,BSB,1
BETO FARO,MAB,BEL,4
ARLINDO CHINAGLIA,BSB,CGH,66
FERNANDO MONTEIRO,BSB,JDO,2
ARTHUR LIRA,MCZ,REC,1
EDMAR ARRUDA,CWB,BSB,3
MARCOS SOARES,CGH,GIG,9
SORAYA SANTOS,SDU,CGH,7
WEVERTON ROCHA,THE,SLZ,2
PASTOR EURICO,BSB,JDO,1
MARIA HELENA,RAO,BSB,1
LEÔNIDAS CRISTINO,FOR,GIG,4
JOÃO ARRUDA,CWB,MGF,3
SARAIVA FELIPE,BSB,IZA,2
SHÉRIDAN,NAT-BSB,1
ANDRÉ FIGUEIREDO,JDO,FOR,12
SIMONE MORGADO,BEL,BSB,40
JOÃO RODRIGUES,VCP,XAP,1
ARLINDO CHINAGLIA,SJP,CGH,3
TAMPINHA,CGB,BSB,37
VALMIR ASSUNÇÃO,BSB,CNF,4
EVANDRO GUSSI,BSB,PPB,3
ROBERTO ALVES,BSB,GRU,1
ÁTILA LIRA,JDO,BSB,1
REMÍDIO MONAI,BVB,BSB,47
ZECA DIRCEU,IGU,CWB,2
JOSUÉ BENGTSON,BEL,BSB,45
WALDENOR PEREIRA,SSA,BSB,48
BALEIA ROSSI,VCP,BSB,2
LEO DE BRITO,BSB,GIG,1
MARCOS REATEGUI,MCP,BEL,2
LUIZ CARLOS HAULY,BSB,CGH,3
MÁRIO HERINGER,BSB,SDU,114
RAQUEL MUNIZ,SSA,BSB,1
IRAJÁ ABREU,PMW,UBA,1
MILTON MONTI,SSA,GRU,1
CLARISSA GAROTINHO,SDU,BSB,114
VINICIUS CARVALHO,CGH,BSB,43
PR. MARCO FELICIANO,RAO,CGH,3
ADAIL CARNEIRO,BSB,GRU,1
VITOR LIPPI,BSB,VCP,80
MIRO TEIXEIRA,CWB,SDU,1
MARCOS MONTES,UBA,CNF,4
HUGO MOTTA,GYN,BSB,2
CARLOS MELLES,SDU,RAO,2
DANRLEI DE DEUS HINTERHOLZ,CGH,POA,1
HUGO MOTTA,GIG,REC,1
WILSON BESERRA,BSB,GIG,36
DIEGO GARCIA,CGH,LDB,1
RONALDO LESSA,BSB,SDU,1
JÚLIO DELGADO,CGH,CNF,3
LUIZ CLÁUDIO,JDO,BSB,1
GEOVANIA DE SÁ,SDU,BSB,2
VINICIUS CARVALHO,BSB,GIG,1
CÉSAR HALUM,PMW,AUX,11
REGINALDO LOPES,CGH,CNF,1
MISAEL VARELLA,BSB,BSB,18
BENITO GAMA,SSA,GIG,1
ROSSONI,BSB,CWB,25
RICARDO TEOBALDO,BSB,NAT,1
ROBERTO GÓES,BSB,IGU,3
PAULÃO,MCZ,GRU,2
LUIZ FERNANDO FARIA,BSB,BEL,1
PAES LANDIM,FOR,JDO,1
TAMPINHA,CGH,BSB,7
VALMIR ASSUNÇÃO,BSB,SSA,64
CHICO D'ANGELO,POA,GIG,2
JAIR BOLSONARO,BSB,CWB,1
ANTONIO IMBASSAHY,SSA,GIG,3
ANDRÉ FUFUCA,SLZ,IMP,5
JEAN WYLLYS,CGH,BSB,7
WELLINGTON ROBERTO,JPA,GIG,4
VALMIR ASSUNÇÃO,BSB,BPS,1
ANDRES SANCHEZ,BSB,BSB,25
AUREO,bsb,gig,1
JÔ MORAES,CNF,BSB,216
CARLOS ZARATTINI,BSB,CGH,49
JULIO LOPES,SDU,BSB,82
GOULART,CGH,SDU,1
BOHN GASS,BSB,CNF,1
ELIZEU DIONIZIO,CGH-BSB,1
ADAIL CARNEIRO,BSB,FOR,34
ENIO VERRI,CGH,BSB,1
FRANKLIN,GRU,POA,1
LUCAS VERGILIO,BSB,SDU,3
ALUISIO MENDES,THE,BSB,4
MARINALDO ROSENDO,BSB,CNF,2
ANDRÉ FIGUEIREDO,BSB,CNF,1
DAVI ALVES SILVA JÚNIOR,IMP,BSB,2
PASTOR LUCIANO BRAGA,SSA,BSB,45
PAULO TEIXEIRA,BSB,VCP,3
JEAN WYLLYS,BSB,SSA,1
ALAN RICK,GRU,BSB,1
JOSÉ PRIANTE,GIG,BSB,1
FELIPE MAIA,FOR,BSB,2
JORGE TADEU MUDALEN,BSB,BSB,31
ASSIS DO COUTO,SDU,BSB,2
NELSON PADOVANI,BSB,CAC,9
PAULO TEIXEIRA,BSB,VDC,2
ODORICO MONTEIRO,BSB,FOR,81
VALMIR ASSUNÇÃO,BSB,BSB,42
FERNANDO COELHO FILHO,REC,CGH,1
LEONARDO MONTEIRO,BSB,IPN,1
DAMIÃO FELICIANO,REC,BSB,1
ALESSANDRO MOLON,BSB,SDU,188
JORGE BOEIRA,BSB,FLN,63
ENIO VERRI,BSB,BVB,1
NEWTON CARDOSO JR,BSB,BSB,30
ADILTON SACHETTI,BsbxCgb,1
ADILTON SACHETTI,BsbxCgh,1
ANDRE MOURA,BSB,CGH,9
ALICE PORTUGAL,VDC,SSA,23
CÉSAR MESSIAS,PVH,RBR,1
JÔ MORAES,CNF,SSA,1
WALNEY ROCHA,BSB,BSB,24
ARTHUR OLIVEIRA MAIA,BSB,CGH,5
EDMILSON RODRIGUES,VCP,BSB,1
SANDES JÚNIOR,BSB,BSB,13
JEAN WYLLYS,BSB,BSB,9
JOÃO GUALBERTO,BSB,IOS,1
FABIO GARCIA,CGB,BSB,7
RAIMUNDO GOMES DE MATOS,CWB,BSB,1
VALMIR ASSUNÇÃO,IOS,SSA,2
ADALBERTO CAVALCANTI,PNZ,SSA,11
POMPEO DE MATTOS,BSB,XAP,1
EDUARDO BOLSONARO,bsb-nvt,1
LÁZARO BOTELHO,MGF,BSB,1
REMÍDIO MONAI,STM,BSB,1
ANDRÉ FIGUEIREDO,BSB,CGH,4
ARTHUR OLIVEIRA MAIA,BSB,CNF,1
MARCON,BSB,CGR,2
PAULO PEREIRA DA SILVA,BSB,PPB,1
JORGE CÔRTE REAL,BSB,JPA,1
LAERCIO OLIVEIRA,AJU,VCP,1
CÉSAR MESSIAS,CZS,BSB,2
ONYX LORENZONI,GYN,BSB,2
AFONSO MOTTA,SDU,BSB,5
RONALDO BENEDET,BSB,BSB,88
RONALDO MARTINS,BSB,FOR,76
JAIME MARTINS,CNF,BSB,65
RONALDO BENEDET,CGH,BSB,26
ADALBERTO CAVALCANTI,PNZ,BSB,64
IRMÃO LAZARO,BSB,SSA,51
ANTÔNIO JÁCOME,BSB,REC,1
ANTONIO CARLOS MENDES THAME,SDU,CGH,1
PAULO MARTINS,CWB,BSB,37
PEDRO UCZAI,CGH,FLN,2
ENIO VERRI,BSB,BSB,22
IRMÃO LAZARO,BSB,BSB,9
EDUARDO BOLSONARO,FLN,CGH,1
FÁBIO RAMALHO,BPS,GRU,1
JOSÉ AIRTON CIRILO,BSB,JDO,2
LUIZ FERNANDO FARIA,JOI,CGH,1
TEREZA CRISTINA,VCP,BSB,1
GUILHERME COELHO,PNZ,VCP,3
CARLOS MARUN,BSB,NVT,1
FÉLIX MENDONÇA JÚNIOR,BSB,BEL,1
RAFAEL MOTTA,BSB,BSB,82
GERALDO RESENDE,BSB,BSB,13
JOÃO DERLY,BSB,CXJ,1
EROS BIONDINI,BSB,BSB,44
TIA ERON,BSB,POA,2
MAURO LOPES,BSB,SDU,2
WEVERTON ROCHA,IMP,SLZ,8
DÂMINA PEREIRA,BSB,BSB,29
WLADIMIR COSTA,BSB,MAB,1
SERGIO SOUZA,GIG,BSB,1
SANDRO ALEX,BSB,PGZ,1
CREUZA PEREIRA,BSB,JDO,46
JERÔNIMO GOERGEN,POA,PET,1
DIEGO GARCIA,BSB,LDB,3
DILCEU SPERAFICO,IGU,SLZ,1
ODORICO MONTEIRO,FOR,REC,1
EROS BIONDINI,GVR,CNF,1
ALFREDO KAEFER,CGH,BSB,5
SÉRGIO REIS,BSB,CGH,4
JONY MARCOS,BSB,AJU,97
REGINALDO LOPES,BSB,CNF,74
LUIZ CARLOS HAULY,VCP,LDB,2
RÔMULO GOUVEIA,JPA,BSB,29
RÔMULO GOUVEIA,GRU,BSB,1
VICENTE CANDIDO,BSB,BSB,35
LAERCIO OLIVEIRA,SDU,BSB,4
ZÉ AUGUSTO NALIN,SDU,BSB,2
MAJOR OLIMPIO,SDU,GRU,2
SÉRGIO BRITO,BSB,BSB,25
GIOVANI CHERINI,CNF,BSB,1
THIAGO PEIXOTO,BSB,SDU,1
GUILHERME COELHO,GRU,REC,2
JOSÉ AIRTON CIRILO,THE,FOR,5
NELSON MARQUEZELLI,BSB,CGH,13
ADILTON SACHETTI,ROO,CGB,1
BACELAR,SSA,BSB,60
JUSCELINO FILHO,BSB,CGH,1
AFONSO FLORENCE,SSA,GRU,3
FÉLIX MENDONÇA JÚNIOR,BSB,BSB,160
LEÔNIDAS CRISTINO,SDU,BSB,1
TADEU ALENCAR,REC,PNZ,4
LUIZ NISHIMORI,MGF,BSB,3
JÚLIA MARINHO,BEL,BSB,23
DANIEL ALMEIDA,CNF,SSA,1
EVAIR VIEIRA DE MELO,BSB,VIX,66
REGINALDO LOPES,MOC,CNF,3
NIVALDO ALBUQUERQUE,MCZ,BSB,83
SHÉRIDAN,BSB,GIG,1
REJANE DIAS,BSB,THE,1
CLAUDIO CAJADO,SSAxVDC,1
PEDRO FERNANDES,SLZ,BSB,86
PAULÃO,BSB,AJU,1
ANGELIM,CZS,RBR,1
ANTONIO BRITO,BSB,CGB,1
ANTONIO BRITO,BSB,CGH,7
CARLOS ANDRADE,BSB,POA,1
ADELMO CARNEIRO LEÃO,CNF,MOC,2
ANDRÉ ABDON,BSB,MCP,59
GEORGE HILTON,CNF,GIG,1
VALMIR ASSUNÇÃO,SSA,IOS,3
LINDOMAR GARÇON,PVH,MAO,1
TAKAYAMA,BSB,BSB,5
MARCIO ALVINO,BSB,POA,3
BOHN GASS,BSB,CGH,6
JANETE CAPIBERIBE,BEL,BSB,6
STEFANO AGUIAR,BSB,RBR,1
ROBERTO BALESTRA,BSB,CGH,2
SARNEY FILHO,SSA,GRU,1
DANRLEI DE DEUS HINTERHOLZ,POA,GRU,2
JOSÉ MENTOR,BSB,SDU,2
JOÃO FERNANDO COUTINHO,JDO,REC,1
RUBENS OTONI,GYN,CGH,1
MARGARIDA SALOMÃO,NAT,GIG,1
NILSON LEITÃO,BSB,BSB,26
DAGOBERTO NOGUEIRA,SDU,BSB,1
ELMAR NASCIMENTO,BSB,SDU,4
FÉLIX MENDONÇA JÚNIOR,BSB,SSA,139
GORETE PEREIRA,FOR,BSB,58
MARCOS ABRÃO,BSB,GYN,31
BILAC PINTO,CGH,CNF,2
LEONARDO QUINTÃO,CNF,GRU,1
LIDERANÇA DO PT,SP-SSA,1
MARCELO SQUASSONI,SDU,BSB,1
MISAEL VARELLA,BSB,BEL,1
ARNON BEZERRA,BSB,CGH,1
PAES LANDIM,GYN,BSB,1
SHÉRIDAN,NAT,REC,1
BRUNNY,SDU,GVR,1
IVAN VALENTE,SDU,BSB,1
MARCELO ÁLVARO ANTÔNIO,GYN,BSB,1
HUGO MOTTA,SDU,BSB,6
CARLOS MELLES,SDU,BSB,1
VANDER LOUBET,CNF,CGR,1
DARCÍSIO PERONDI,BSB,SDU,1
FRANKLIN,BSB,VCP,2
LUIS TIBÉ,CNF,CGH,5
LUIZ CARLOS BUSATO,CGH,BSB,1
JOSUÉ BENGTSON,BEL,CGH,1
ROBERTO BALESTRA,CGH,BSB,4
VALMIR ASSUNÇÃO,CGH,BSB,1
ARNALDO JARDIM,BSB,BSB,1
DÉCIO LIMA,AJU,BSB,1
ALEXANDRE SERFIOTIS,BSB,CNF,1
PROFESSOR VICTÓRIO GALLI,BSB,POA,1
MAJOR OLIMPIO,BSB-CGH,4
JÔ MORAES,BSB,BSB,76
CABO SABINO,FOR,JDO,1
SÉRGIO BRITO,BSB,BRA,3
LEONARDO PICCIANI,BSB,GIG,19
RÔMULO GOUVEIA,FOR,THE,1
ADALBERTO CAVALCANTI,SSA,PNZ,2
MARCOS ROTTA,BSB,MAO,105
HUGO LEAL,BEL,BSB,1
LUIS TIBÉ,CGH,CNF,3
WILLIAM WOO,BSB,BSB,3
LUIZIANNE LINS,CGH,FOR,1
FERNANDO JORDÃO,BSB,BSB,131
ALESSANDRO MOLON,CGH,BSB,9
ANÍBAL GOMES,BSB,CGH,1
VALMIR ASSUNÇÃO,CGH,SSA,2
LIDERANÇA DO PT,SP-BSB,1
MAURO MARIANI,BSB,FLN,11
WEVERTON ROCHA,IMP,BSB,5
PROFESSOR VICTÓRIO GALLI,CGB,BSB,33
ANÍBAL GOMES,BSB,THE,1
JAIR BOLSONARO,BSB,CGH,1
NELSON PADOVANI,BSB,BSB,52
SHÉRIDAN,BSB-JPA,1
CAIO NARCIO,BSB,GVR,1
LUCAS VERGILIO,BSB,SSA,1
JOSÉ PRIANTE,GIG,BEL,7
NELSON MARQUEZELLI,CGH,BSB,5
LUIZ FERNANDO FARIA,BSB,BSB,50
SÉRGIO BRITO,BSB,SSA,55
GILBERTO NASCIMENTO,BSB,CGH,60
LUCIO MOSQUINI,PVH,BSB,17
TIRIRICA,PVH,BSB,1
PEDRO UCZAI,CGH,XAP,2
ELI CORRÊA FILHO,BSB,GRU,16
GLAUBER BRAGA,BSB,BSB,77
JORGE TADEU MUDALEN,BSB,CGH,48
CARLOS MARUN,CGR,BSB,36
LUIZ SÉRGIO,CGH,SDU,2
LUIZIANNE LINS,BSB,GIG,4
RUBENS BUENO,BSB,MGF,7
LAERTE BESSA,JPA,BSB,1
JOSÉ GUIMARÃES,BSB,SDU,5
ANTONIO IMBASSAHY,SDU,CGH,3
JULIO LOPES,GIG,BSB,4
CELSO JACOB,SDU,CGH,1
DAVI ALVES SILVA JÚNIOR,MAB,BSB,1
LUCIANO DUCCI,CWB,LDB,1
HILDO ROCHA,IMP,BSB,1
ADILTON SACHETTI,CGH,BSB,40
CHICO LOPES,GIG,FOR,1
SÉRGIO BRITO,BSB,CNF,3
LUIS TIBÉ,CNF,BSB,71
RAIMUNDO GOMES DE MATOS,BSB,GYN,1
TEREZA CRISTINA,CGR,BSB,28
LEONARDO QUINTÃO,CNF,GVR,1
CARLOS ZARATTINI,BSB,CWB,1
VICENTINHO JÚNIOR,BSB,IMP,1
JEAN WYLLYS,CGH,SDU,3
OSMAR TERRA,SDU,BSB,1
JORGE TADEU MUDALEN,CGH,SDU,1
LUIS TIBÉ,CNF,SSA,2
LEÔNIDAS CRISTINO,GRU,FOR,1
OSMAR TERRA,POA,BSB,15
DELEY,BSB,GIG,29
MAURO PEREIRA,BSB,VCP,2
SÉRGIO MORAES,POA,CWB,1
ELI CORRÊA FILHO,SSA,CGH,2
VICTOR MENDES,BSB,CNF,2
JOÃO CASTELO,SLZ,REC,1
GEOVANIA DE SÁ,BSB,POA,2
NEWTON CARDOSO JR,BSB,CGH,1
PROFESSOR VICTÓRIO GALLI,BSB,OPS,1
BACELAR,BSB,GIG,1
JÔ MORAES,CNF,SDU,2
ALTINEU CÔRTES,BSB-RIO,15
GOULART,CGH,BSB,67
PAUDERNEY AVELINO,SLZ,BSB,1
REGINALDO LOPES,BSB,CGH,2
MOEMA GRAMACHO,MOC,CNF,1
EDUARDO CURY,GRU,BSB,22
JOAQUIM PASSARINHO,BSB,GIG,1
ALESSANDRO MOLON,BSB,BSB,160
GOULART,BSB,BSB,35
GABRIEL GUIMARÃES,SDU,BSB,1
SÉRGIO BRITO,IOS,BSB,2
ZÉ GERALDO,GRU,BSB,1
NELSON PADOVANI,CAC,GRU,4
JÔ MORAES,CGH,BSB,1
LUIZA ERUNDINA,JPA,BSB,6
WALNEY ROCHA,BSB,SDU,7
VICENTE CANDIDO,CGH,CNF,1
ONYX LORENZONI,BSB,POA,60
JULIO LOPES,SDU,CAW,2
MARCELO BELINATI,REC,BSB,1
EDUARDO BOLSONARO,SDU-BSB,14
RÔMULO GOUVEIA,AJU,REC,1
LUIZ NISHIMORI,BSB,BSB,23
DR. JOÃO,BSB,CNF,1
HERMES PARCIANELLO,CACBSB,1
DUARTE NOGUEIRA,VCP,RAO,2
GONZAGA PATRIOTA,BSB,CNF,2
ANTONIO BRITO,BSB,BSB,92
ROGÉRIO MARINHO,BSB,CWB,2
ELMAR NASCIMENTO,BSB,SLZ,1
GEOVANIA DE SÁ,POA,GRU,2
DILCEU SPERAFICO,CWB,CAC,1
LEONARDO QUINTÃO,IPN,CNF,4
ROBERTO FREIRE,SDU,BSB,2
JÔ MORAES,BSB,CNF,174
CAPITÃO AUGUSTO,BSB,GRU,2
JÚLIO CESAR,SLZ,BSB,1
ANTONIO BRITO,CGH,BSB,2
GUILHERME COELHO,SSA,BSB,1
ANTONIO BRITO,CGH,SSA,2
JUNIOR MARRECA,REC,SLZ,3
LUIZ NISHIMORI,BSB,SSA,1
ANDRES SANCHEZ,BSB,CGH,12
SILVIO COSTA,GRU,REC,3
VALMIR ASSUNÇÃO,BSB,SDU,1
BRUNO ARAÚJO,SDU,BSB,2
MARIA DO ROSÁRIO,BSB,SDU,2
BENEDITA DA SILVA,BSB,GIG,2
LEANDRE,BSB,CWB,81
ANDRES SANCHEZ,BSB,CGR,1
DÉCIO LIMA,XAP,FLN,1
MARA GABRILLI,BSB,GRU,2
NELSON PADOVANI,BSB,CNF,1
JULIO LOPES,SDU,CGH,5
JOSÉ CARLOS ALELUIA,SSA,GRU,1
ABEL MESQUITA JR.,BVB,BSB,95
JOSÉ REINALDO,SLZ,IMP,1
JEAN WYLLYS,BSB,CGH,3
